Match #,Team #,Position,Scouter,Question,Bubble,Value
20,8849,Blue 2,Anvitha,TeleopHighNode,Cone_3,False
20,8849,Blue 2,Anvitha,TeleopHighNode,Cone_4,False
20,8849,Blue 2,Anvitha,TeleopHighNode,Cube_5,False
20,8849,Blue 2,Anvitha,TeleopHighNode,Cone_6,False
20,8849,Blue 2,Anvitha,TeleopHighNode,Cone_7,False
20,8849,Blue 2,Anvitha,TeleopHighNode,Cube_8,False
20,8849,Blue 2,Anvitha,TeleopHighNode,Cone_9,False
20,8849,Blue 2,Anvitha,TeleopMidNode,Cone_1,False
20,8849,Blue 2,Anvitha,TeleopMidNode,Cube_2,False
20,8849,Blue 2,Anvitha,TeleopMidNode,Cone_3,False
20,8849,Blue 2,Anvitha,TeleopMidNode,Cone_4,False
20,8849,Blue 2,Anvitha,TeleopMidNode,Cube_5,False
20,8849,Blue 2,Anvitha,TeleopMidNode,Cone_6,False
20,8849,Blue 2,Anvitha,TeleopMidNode,Cone_7,False
20,8849,Blue 2,Anvitha,TeleopMidNode,Cube_8,False
20,8849,Blue 2,Anvitha,TeleopMidNode,Cone_9,False
20,8849,Blue 2,Anvitha,TeleopLowNode,Cube_1,False
20,8849,Blue 2,Anvitha,TeleopLowNode,Cone_1,False
20,8849,Blue 2,Anvitha,TeleopLowNode,Cube_2,False
20,8849,Blue 2,Anvitha,TeleopLowNode,Cone_2,False
20,8849,Blue 2,Anvitha,TeleopLowNode,Cube_3,False
20,8849,Blue 2,Anvitha,TeleopLowNode,Cone_3,False
20,8849,Blue 2,Anvitha,TeleopLowNode,Cube_4,False
20,8849,Blue 2,Anvitha,TeleopLowNode,Cone_4,True
20,8849,Blue 2,Anvitha,TeleopLowNode,Cube_5,False
20,8849,Blue 2,Anvitha,TeleopLowNode,Cone_5,False
20,8849,Blue 2,Anvitha,TeleopLowNode,Cube_6,False
20,8849,Blue 2,Anvitha,TeleopLowNode,Cone_6,False
20,8849,Blue 2,Anvitha,TeleopLowNode,Cube_7,False
20,8849,Blue 2,Anvitha,TeleopLowNode,Cone_7,False
20,8849,Blue 2,Anvitha,TeleopLowNode,Cube_8,True
20,8849,Blue 2,Anvitha,TeleopLowNode,Cone_8,False
20,8849,Blue 2,Anvitha,TeleopLowNode,Cube_9,False
20,8849,Blue 2,Anvitha,TeleopLowNode,Cone_9,False
20,8849,Blue 2,Anvitha,EndgameDocked,Success,True
20,8849,Blue 2,Anvitha,EndgameDocked,DNA,False
20,8849,Blue 2,Anvitha,EndgameEngaged,Success,False
20,8849,Blue 2,Anvitha,EndgameEngaged,DNA,False
20,8849,Blue 2,Anvitha,EndgamePark,Success,False
20,8849,Blue 2,Anvitha,EndgamePark,DNA,False
20,8849,Blue 2,Anvitha,EndgameBalanceControl,Success,False
20,8849,Blue 2,Anvitha,EndgameTeamwork,Success,False
20,8849,Blue 2,Anvitha,EndgamePenalties,Success,False
20,8849,Blue 2,Anvitha,MiscTippedCones,Success,True
20,8849,Blue 2,Anvitha,MiscAdaptStrategy,Success,False
20,8849,Blue 2,Anvitha,MiscDropPieces,Success,True
20,9086,Blue 3,Adi,AutoMobility,Success,False
20,9086,Blue 3,Adi,AutoMobility,DNA,True
20,9086,Blue 3,Adi,AutoDocked,Success,False
20,9086,Blue 3,Adi,AutoDocked,DNA,False
20,9086,Blue 3,Adi,AutoEngaged,Success,False
20,9086,Blue 3,Adi,AutoEngaged,DNA,False
20,9086,Blue 3,Adi,TeleopDefensePlayed,Success,False
20,9086,Blue 3,Adi,TeleopDefenseReceived,Success,False
20,9086,Blue 3,Adi,TeleopDriverQuality,1,False
20,9086,Blue 3,Adi,TeleopDriverQuality,2,True
20,9086,Blue 3,Adi,TeleopDriverQuality,3,False
20,9086,Blue 3,Adi,TeleopDriverQuality,4,False
20,9086,Blue 3,Adi,TeleopDriverQuality,5,False
20,9086,Blue 3,Adi,TeleopMechanicalQuality,1,False
20,9086,Blue 3,Adi,TeleopMechanicalQuality,2,True
20,9086,Blue 3,Adi,TeleopMechanicalQuality,3,False
20,9086,Blue 3,Adi,TeleopMechanicalQuality,4,False
20,9086,Blue 3,Adi,TeleopMechanicalQuality,5,False
20,9086,Blue 3,Adi,TeleopDisqualified,Success,False
20,9086,Blue 3,Adi,TeleopHPInteraction,Success,True
20,9086,Blue 3,Adi,AutoHighNode,Cone_1,False
20,9086,Blue 3,Adi,AutoHighNode,Cube_2,False
20,9086,Blue 3,Adi,AutoHighNode,Cone_3,False
20,9086,Blue 3,Adi,AutoHighNode,Cone_4,False
20,9086,Blue 3,Adi,AutoHighNode,Cube_5,False
20,9086,Blue 3,Adi,AutoHighNode,Cone_6,False
20,9086,Blue 3,Adi,AutoHighNode,Cone_7,False
20,9086,Blue 3,Adi,AutoHighNode,Cube_8,False
20,9086,Blue 3,Adi,AutoHighNode,Cone_9,False
20,9086,Blue 3,Adi,AutoMidNode,Cone_1,False
20,9086,Blue 3,Adi,AutoMidNode,Cube_2,False
20,9086,Blue 3,Adi,AutoMidNode,Cone_3,False
20,9086,Blue 3,Adi,AutoMidNode,Cone_4,False
20,9086,Blue 3,Adi,AutoMidNode,Cube_5,False
20,9086,Blue 3,Adi,AutoMidNode,Cone_6,False
20,9086,Blue 3,Adi,AutoMidNode,Cone_7,False
20,9086,Blue 3,Adi,AutoMidNode,Cube_8,False
20,9086,Blue 3,Adi,AutoMidNode,Cone_9,False
20,9086,Blue 3,Adi,AutoLowNode,Cube_1,False
20,9086,Blue 3,Adi,AutoLowNode,Cone_1,False
20,9086,Blue 3,Adi,AutoLowNode,Cube_2,False
20,9086,Blue 3,Adi,AutoLowNode,Cone_2,False
20,9086,Blue 3,Adi,AutoLowNode,Cube_3,False
20,9086,Blue 3,Adi,AutoLowNode,Cone_3,False
20,9086,Blue 3,Adi,AutoLowNode,Cube_4,False
20,9086,Blue 3,Adi,AutoLowNode,Cone_4,False
20,9086,Blue 3,Adi,AutoLowNode,Cube_5,False
20,9086,Blue 3,Adi,AutoLowNode,Cone_5,False
20,9086,Blue 3,Adi,AutoLowNode,Cube_6,False
20,9086,Blue 3,Adi,AutoLowNode,Cone_6,False
20,9086,Blue 3,Adi,AutoLowNode,Cube_7,False
20,9086,Blue 3,Adi,AutoLowNode,Cone_7,False
20,9086,Blue 3,Adi,AutoLowNode,Cube_8,False
20,9086,Blue 3,Adi,AutoLowNode,Cone_8,False
20,9086,Blue 3,Adi,AutoLowNode,Cube_9,False
20,9086,Blue 3,Adi,AutoLowNode,Cone_9,False
20,9086,Blue 3,Adi,TeleopHighNode,Cone_1,False
20,9086,Blue 3,Adi,TeleopHighNode,Cube_2,False
20,9086,Blue 3,Adi,TeleopHighNode,Cone_3,False
20,9086,Blue 3,Adi,TeleopHighNode,Cone_4,False
20,9086,Blue 3,Adi,TeleopHighNode,Cube_5,False
20,9086,Blue 3,Adi,TeleopHighNode,Cone_6,False
20,9086,Blue 3,Adi,TeleopHighNode,Cone_7,False
20,9086,Blue 3,Adi,TeleopHighNode,Cube_8,False
20,9086,Blue 3,Adi,TeleopHighNode,Cone_9,False
20,9086,Blue 3,Adi,TeleopMidNode,Cone_1,False
20,9086,Blue 3,Adi,TeleopMidNode,Cube_2,False
20,9086,Blue 3,Adi,TeleopMidNode,Cone_3,False
20,9086,Blue 3,Adi,TeleopMidNode,Cone_4,False
20,9086,Blue 3,Adi,TeleopMidNode,Cube_5,False
20,9086,Blue 3,Adi,TeleopMidNode,Cone_6,False
20,9086,Blue 3,Adi,TeleopMidNode,Cone_7,False
20,9086,Blue 3,Adi,TeleopMidNode,Cube_8,False
20,9086,Blue 3,Adi,TeleopMidNode,Cone_9,False
20,9086,Blue 3,Adi,TeleopLowNode,Cube_1,False
20,9086,Blue 3,Adi,TeleopLowNode,Cone_1,False
20,9086,Blue 3,Adi,TeleopLowNode,Cube_2,False
20,9086,Blue 3,Adi,TeleopLowNode,Cone_2,True
20,9086,Blue 3,Adi,TeleopLowNode,Cube_3,False
20,9086,Blue 3,Adi,TeleopLowNode,Cone_3,False
20,9086,Blue 3,Adi,TeleopLowNode,Cube_4,False
20,9086,Blue 3,Adi,TeleopLowNode,Cone_4,False
20,9086,Blue 3,Adi,TeleopLowNode,Cube_5,False
20,9086,Blue 3,Adi,TeleopLowNode,Cone_5,False
20,9086,Blue 3,Adi,TeleopLowNode,Cube_6,False
20,9086,Blue 3,Adi,TeleopLowNode,Cone_6,False
20,9086,Blue 3,Adi,TeleopLowNode,Cube_7,False
20,9086,Blue 3,Adi,TeleopLowNode,Cone_7,False
20,9086,Blue 3,Adi,TeleopLowNode,Cube_8,False
20,9086,Blue 3,Adi,TeleopLowNode,Cone_8,False
20,9086,Blue 3,Adi,TeleopLowNode,Cube_9,False
20,9086,Blue 3,Adi,TeleopLowNode,Cone_9,True
20,9086,Blue 3,Adi,EndgameDocked,Success,False
20,9086,Blue 3,Adi,EndgameDocked,DNA,False
20,9086,Blue 3,Adi,EndgameEngaged,Success,True
20,9086,Blue 3,Adi,EndgameEngaged,DNA,False
20,9086,Blue 3,Adi,EndgamePark,Success,False
20,9086,Blue 3,Adi,EndgamePark,DNA,False
20,9086,Blue 3,Adi,EndgameBalanceControl,Success,True
20,9086,Blue 3,Adi,EndgameTeamwork,Success,False
20,9086,Blue 3,Adi,EndgamePenalties,Success,False
20,9086,Blue 3,Adi,MiscTippedCones,Success,False
20,9086,Blue 3,Adi,MiscAdaptStrategy,Success,False
20,9086,Blue 3,Adi,MiscDropPieces,Success,True
20,5109,Red 1,Ananya,AutoMobility,Success,False
20,5109,Red 1,Ananya,AutoMobility,DNA,True
20,5109,Red 1,Ananya,AutoDocked,Success,False
20,5109,Red 1,Ananya,AutoDocked,DNA,True
20,5109,Red 1,Ananya,AutoEngaged,Success,False
20,5109,Red 1,Ananya,AutoEngaged,DNA,True
20,5109,Red 1,Ananya,TeleopDefensePlayed,Success,False
20,5109,Red 1,Ananya,TeleopDefenseReceived,Success,False
20,5109,Red 1,Ananya,TeleopDriverQuality,1,False
20,5109,Red 1,Ananya,TeleopDriverQuality,2,True
20,5109,Red 1,Ananya,TeleopDriverQuality,3,False
20,5109,Red 1,Ananya,TeleopDriverQuality,4,False
20,5109,Red 1,Ananya,TeleopDriverQuality,5,False
20,5109,Red 1,Ananya,TeleopMechanicalQuality,1,True
20,5109,Red 1,Ananya,TeleopMechanicalQuality,2,False
20,5109,Red 1,Ananya,TeleopMechanicalQuality,3,False
20,5109,Red 1,Ananya,TeleopMechanicalQuality,4,False
20,5109,Red 1,Ananya,TeleopMechanicalQuality,5,False
20,5109,Red 1,Ananya,TeleopDisqualified,Success,False
20,5109,Red 1,Ananya,TeleopHPInteraction,Success,True
20,5109,Red 1,Ananya,AutoHighNode,Cone_1,False
20,5109,Red 1,Ananya,AutoHighNode,Cube_2,False
20,5109,Red 1,Ananya,AutoHighNode,Cone_3,False
20,5109,Red 1,Ananya,AutoHighNode,Cone_4,False
20,5109,Red 1,Ananya,AutoHighNode,Cube_5,False
20,5109,Red 1,Ananya,AutoHighNode,Cone_6,False
20,5109,Red 1,Ananya,AutoHighNode,Cone_7,False
20,5109,Red 1,Ananya,AutoHighNode,Cube_8,False
20,5109,Red 1,Ananya,AutoHighNode,Cone_9,False
20,5109,Red 1,Ananya,AutoMidNode,Cone_1,False
20,5109,Red 1,Ananya,AutoMidNode,Cube_2,False
20,5109,Red 1,Ananya,AutoMidNode,Cone_3,False
20,5109,Red 1,Ananya,AutoMidNode,Cone_4,False
20,5109,Red 1,Ananya,AutoMidNode,Cube_5,False
20,5109,Red 1,Ananya,AutoMidNode,Cone_6,False
20,5109,Red 1,Ananya,AutoMidNode,Cone_7,False
20,5109,Red 1,Ananya,AutoMidNode,Cube_8,False
20,5109,Red 1,Ananya,AutoMidNode,Cone_9,False
20,5109,Red 1,Ananya,AutoLowNode,Cube_1,False
20,5109,Red 1,Ananya,AutoLowNode,Cone_1,False
20,5109,Red 1,Ananya,AutoLowNode,Cube_2,False
20,5109,Red 1,Ananya,AutoLowNode,Cone_2,False
20,5109,Red 1,Ananya,AutoLowNode,Cube_3,False
20,5109,Red 1,Ananya,AutoLowNode,Cone_3,False
20,5109,Red 1,Ananya,AutoLowNode,Cube_4,False
20,5109,Red 1,Ananya,AutoLowNode,Cone_4,False
20,5109,Red 1,Ananya,AutoLowNode,Cube_5,False
20,5109,Red 1,Ananya,AutoLowNode,Cone_5,False
20,5109,Red 1,Ananya,AutoLowNode,Cube_6,False
20,5109,Red 1,Ananya,AutoLowNode,Cone_6,False
20,5109,Red 1,Ananya,AutoLowNode,Cube_7,False
20,5109,Red 1,Ananya,AutoLowNode,Cone_7,False
20,5109,Red 1,Ananya,AutoLowNode,Cube_8,False
20,5109,Red 1,Ananya,AutoLowNode,Cone_8,False
20,5109,Red 1,Ananya,AutoLowNode,Cube_9,False
20,5109,Red 1,Ananya,AutoLowNode,Cone_9,False
20,5109,Red 1,Ananya,TeleopHighNode,Cone_1,False
20,5109,Red 1,Ananya,TeleopHighNode,Cube_2,False
20,5109,Red 1,Ananya,TeleopHighNode,Cone_3,False
20,5109,Red 1,Ananya,TeleopHighNode,Cone_4,False
20,5109,Red 1,Ananya,TeleopHighNode,Cube_5,False
20,5109,Red 1,Ananya,TeleopHighNode,Cone_6,False
20,5109,Red 1,Ananya,TeleopHighNode,Cone_7,False
20,5109,Red 1,Ananya,TeleopHighNode,Cube_8,False
20,5109,Red 1,Ananya,TeleopHighNode,Cone_9,False
20,5109,Red 1,Ananya,TeleopMidNode,Cone_1,False
20,5109,Red 1,Ananya,TeleopMidNode,Cube_2,False
20,5109,Red 1,Ananya,TeleopMidNode,Cone_3,False
20,5109,Red 1,Ananya,TeleopMidNode,Cone_4,False
20,5109,Red 1,Ananya,TeleopMidNode,Cube_5,False
20,5109,Red 1,Ananya,TeleopMidNode,Cone_6,False
20,5109,Red 1,Ananya,TeleopMidNode,Cone_7,False
20,5109,Red 1,Ananya,TeleopMidNode,Cube_8,False
20,5109,Red 1,Ananya,TeleopMidNode,Cone_9,False
20,5109,Red 1,Ananya,TeleopLowNode,Cube_1,False
20,5109,Red 1,Ananya,TeleopLowNode,Cone_1,False
20,5109,Red 1,Ananya,TeleopLowNode,Cube_2,False
20,5109,Red 1,Ananya,TeleopLowNode,Cone_2,False
20,5109,Red 1,Ananya,TeleopLowNode,Cube_3,False
20,5109,Red 1,Ananya,TeleopLowNode,Cone_3,False
20,5109,Red 1,Ananya,TeleopLowNode,Cube_4,False
20,5109,Red 1,Ananya,TeleopLowNode,Cone_4,False
20,5109,Red 1,Ananya,TeleopLowNode,Cube_5,False
20,5109,Red 1,Ananya,TeleopLowNode,Cone_5,False
20,5109,Red 1,Ananya,TeleopLowNode,Cube_6,False
20,5109,Red 1,Ananya,TeleopLowNode,Cone_6,False
20,5109,Red 1,Ananya,TeleopLowNode,Cube_7,False
20,5109,Red 1,Ananya,TeleopLowNode,Cone_7,False
20,5109,Red 1,Ananya,TeleopLowNode,Cube_8,True
20,5109,Red 1,Ananya,TeleopLowNode,Cone_8,False
20,5109,Red 1,Ananya,TeleopLowNode,Cube_9,False
20,5109,Red 1,Ananya,TeleopLowNode,Cone_9,False
20,5109,Red 1,Ananya,EndgameDocked,Success,False
20,5109,Red 1,Ananya,EndgameDocked,DNA,True
20,5109,Red 1,Ananya,EndgameEngaged,Success,False
20,5109,Red 1,Ananya,EndgameEngaged,DNA,True
20,5109,Red 1,Ananya,EndgamePark,Success,False
20,5109,Red 1,Ananya,EndgamePark,DNA,True
20,5109,Red 1,Ananya,EndgameBalanceControl,Success,False
20,5109,Red 1,Ananya,EndgameTeamwork,Success,False
20,5109,Red 1,Ananya,EndgamePenalties,Success,False
20,5109,Red 1,Ananya,MiscTippedCones,Success,True
20,5109,Red 1,Ananya,MiscAdaptStrategy,Success,False
20,5109,Red 1,Ananya,MiscDropPieces,Success,True
20,7676,Red 2,Jervis,AutoMobility,Success,True
20,7676,Red 2,Jervis,AutoMobility,DNA,False
20,7676,Red 2,Jervis,AutoDocked,Success,False
20,7676,Red 2,Jervis,AutoDocked,DNA,True
20,7676,Red 2,Jervis,AutoEngaged,Success,False
20,7676,Red 2,Jervis,AutoEngaged,DNA,True
20,7676,Red 2,Jervis,TeleopDefensePlayed,Success,False
20,7676,Red 2,Jervis,TeleopDefenseReceived,Success,False
20,7676,Red 2,Jervis,TeleopDriverQuality,1,False
20,7676,Red 2,Jervis,TeleopDriverQuality,2,True
20,7676,Red 2,Jervis,TeleopDriverQuality,3,False
20,7676,Red 2,Jervis,TeleopDriverQuality,4,False
20,7676,Red 2,Jervis,TeleopDriverQuality,5,False
20,7676,Red 2,Jervis,TeleopMechanicalQuality,1,False
20,7676,Red 2,Jervis,TeleopMechanicalQuality,2,False
20,7676,Red 2,Jervis,TeleopMechanicalQuality,3,True
20,7676,Red 2,Jervis,TeleopMechanicalQuality,4,False
20,7676,Red 2,Jervis,TeleopMechanicalQuality,5,False
20,7676,Red 2,Jervis,TeleopDisqualified,Success,False
20,7676,Red 2,Jervis,TeleopHPInteraction,Success,False
20,7676,Red 2,Jervis,AutoHighNode,Cone_1,False
20,7676,Red 2,Jervis,AutoHighNode,Cube_2,False
20,7676,Red 2,Jervis,AutoHighNode,Cone_3,False
20,7676,Red 2,Jervis,AutoHighNode,Cone_4,False
20,7676,Red 2,Jervis,AutoHighNode,Cube_5,False
20,7676,Red 2,Jervis,AutoHighNode,Cone_6,False
20,7676,Red 2,Jervis,AutoHighNode,Cone_7,False
20,7676,Red 2,Jervis,AutoHighNode,Cube_8,False
20,7676,Red 2,Jervis,AutoHighNode,Cone_9,False
20,7676,Red 2,Jervis,AutoMidNode,Cone_1,False
20,7676,Red 2,Jervis,AutoMidNode,Cube_2,False
20,7676,Red 2,Jervis,AutoMidNode,Cone_3,False
20,7676,Red 2,Jervis,AutoMidNode,Cone_4,False
20,7676,Red 2,Jervis,AutoMidNode,Cube_5,False
20,7676,Red 2,Jervis,AutoMidNode,Cone_6,False
20,7676,Red 2,Jervis,AutoMidNode,Cone_7,False
20,7676,Red 2,Jervis,AutoMidNode,Cube_8,False
20,7676,Red 2,Jervis,AutoMidNode,Cone_9,False
20,7676,Red 2,Jervis,AutoLowNode,Cube_1,False
20,7676,Red 2,Jervis,AutoLowNode,Cone_1,False
20,7676,Red 2,Jervis,AutoLowNode,Cube_2,True
20,7676,Red 2,Jervis,AutoLowNode,Cone_2,False
20,7676,Red 2,Jervis,AutoLowNode,Cube_3,False
20,7676,Red 2,Jervis,AutoLowNode,Cone_3,False
20,7676,Red 2,Jervis,AutoLowNode,Cube_4,False
20,7676,Red 2,Jervis,AutoLowNode,Cone_4,False
20,7676,Red 2,Jervis,AutoLowNode,Cube_5,False
20,7676,Red 2,Jervis,AutoLowNode,Cone_5,False
20,7676,Red 2,Jervis,AutoLowNode,Cube_6,False
20,7676,Red 2,Jervis,AutoLowNode,Cone_6,False
20,7676,Red 2,Jervis,AutoLowNode,Cube_7,False
20,7676,Red 2,Jervis,AutoLowNode,Cone_7,False
20,7676,Red 2,Jervis,AutoLowNode,Cube_8,False
20,7676,Red 2,Jervis,AutoLowNode,Cone_8,False
20,7676,Red 2,Jervis,AutoLowNode,Cube_9,False
20,7676,Red 2,Jervis,AutoLowNode,Cone_9,False
20,7676,Red 2,Jervis,TeleopHighNode,Cone_1,False
20,7676,Red 2,Jervis,TeleopHighNode,Cube_2,False
20,7676,Red 2,Jervis,TeleopHighNode,Cone_3,False
20,7676,Red 2,Jervis,TeleopHighNode,Cone_4,False
20,7676,Red 2,Jervis,TeleopHighNode,Cube_5,False
20,7676,Red 2,Jervis,TeleopHighNode,Cone_6,False
20,7676,Red 2,Jervis,TeleopHighNode,Cone_7,False
20,7676,Red 2,Jervis,TeleopHighNode,Cube_8,False
20,7676,Red 2,Jervis,TeleopHighNode,Cone_9,False
20,7676,Red 2,Jervis,TeleopMidNode,Cone_1,False
20,7676,Red 2,Jervis,TeleopMidNode,Cube_2,False
20,7676,Red 2,Jervis,TeleopMidNode,Cone_3,False
20,7676,Red 2,Jervis,TeleopMidNode,Cone_4,False
20,7676,Red 2,Jervis,TeleopMidNode,Cube_5,False
20,7676,Red 2,Jervis,TeleopMidNode,Cone_6,False
20,7676,Red 2,Jervis,TeleopMidNode,Cone_7,False
20,7676,Red 2,Jervis,TeleopMidNode,Cube_8,False
20,7676,Red 2,Jervis,TeleopMidNode,Cone_9,False
20,7676,Red 2,Jervis,TeleopLowNode,Cube_1,False
20,7676,Red 2,Jervis,TeleopLowNode,Cone_1,False
20,7676,Red 2,Jervis,TeleopLowNode,Cube_2,True
20,7676,Red 2,Jervis,TeleopLowNode,Cone_2,False
20,7676,Red 2,Jervis,TeleopLowNode,Cube_3,False
20,7676,Red 2,Jervis,TeleopLowNode,Cone_3,False
20,7676,Red 2,Jervis,TeleopLowNode,Cube_4,True
20,7676,Red 2,Jervis,TeleopLowNode,Cone_4,False
20,7676,Red 2,Jervis,TeleopLowNode,Cube_5,False
20,7676,Red 2,Jervis,TeleopLowNode,Cone_5,False
20,7676,Red 2,Jervis,TeleopLowNode,Cube_6,False
20,7676,Red 2,Jervis,TeleopLowNode,Cone_6,False
20,7676,Red 2,Jervis,TeleopLowNode,Cube_7,False
20,7676,Red 2,Jervis,TeleopLowNode,Cone_7,False
20,7676,Red 2,Jervis,TeleopLowNode,Cube_8,False
20,7676,Red 2,Jervis,TeleopLowNode,Cone_8,False
20,7676,Red 2,Jervis,TeleopLowNode,Cube_9,False
20,7676,Red 2,Jervis,TeleopLowNode,Cone_9,False
20,7676,Red 2,Jervis,EndgameDocked,Success,False
20,7676,Red 2,Jervis,EndgameDocked,DNA,True
20,7676,Red 2,Jervis,EndgameEngaged,Success,False
20,7676,Red 2,Jervis,EndgameEngaged,DNA,True
20,7676,Red 2,Jervis,EndgamePark,Success,False
20,7676,Red 2,Jervis,EndgamePark,DNA,True
20,7676,Red 2,Jervis,EndgameBalanceControl,Success,False
20,7676,Red 2,Jervis,EndgameTeamwork,Success,False
20,7676,Red 2,Jervis,EndgamePenalties,Success,False
20,7676,Red 2,Jervis,MiscTippedCones,Success,False
20,7676,Red 2,Jervis,MiscAdaptStrategy,Success,True
20,7676,Red 2,Jervis,MiscDropPieces,Success,False
20,4509,Red 3,Jay,AutoMobility,Success,True
20,4509,Red 3,Jay,AutoMobility,DNA,False
20,4509,Red 3,Jay,AutoDocked,Success,True
20,4509,Red 3,Jay,AutoDocked,DNA,False
20,4509,Red 3,Jay,AutoEngaged,Success,True
20,4509,Red 3,Jay,AutoEngaged,DNA,False
20,4509,Red 3,Jay,TeleopDefensePlayed,Success,False
20,4509,Red 3,Jay,TeleopDefenseReceived,Success,False
20,4509,Red 3,Jay,TeleopDriverQuality,1,False
20,4509,Red 3,Jay,TeleopDriverQuality,2,False
20,4509,Red 3,Jay,TeleopDriverQuality,3,False
20,4509,Red 3,Jay,TeleopDriverQuality,4,False
20,4509,Red 3,Jay,TeleopDriverQuality,5,True
20,4509,Red 3,Jay,TeleopMechanicalQuality,1,False
20,4509,Red 3,Jay,TeleopMechanicalQuality,2,False
20,4509,Red 3,Jay,TeleopMechanicalQuality,3,False
20,4509,Red 3,Jay,TeleopMechanicalQuality,4,True
20,4509,Red 3,Jay,TeleopMechanicalQuality,5,False
20,4509,Red 3,Jay,TeleopDisqualified,Success,False
20,4509,Red 3,Jay,TeleopHPInteraction,Success,True
20,4509,Red 3,Jay,AutoHighNode,Cone_1,False
20,4509,Red 3,Jay,AutoHighNode,Cube_2,False
20,4509,Red 3,Jay,AutoHighNode,Cone_3,False
20,4509,Red 3,Jay,AutoHighNode,Cone_4,False
20,4509,Red 3,Jay,AutoHighNode,Cube_5,True
20,4509,Red 3,Jay,AutoHighNode,Cone_6,False
20,4509,Red 3,Jay,AutoHighNode,Cone_7,False
20,4509,Red 3,Jay,AutoHighNode,Cube_8,False
20,4509,Red 3,Jay,AutoHighNode,Cone_9,False
20,4509,Red 3,Jay,AutoMidNode,Cone_1,False
20,4509,Red 3,Jay,AutoMidNode,Cube_2,False
20,4509,Red 3,Jay,AutoMidNode,Cone_3,False
20,4509,Red 3,Jay,AutoMidNode,Cone_4,False
20,4509,Red 3,Jay,AutoMidNode,Cube_5,False
20,4509,Red 3,Jay,AutoMidNode,Cone_6,False
20,4509,Red 3,Jay,AutoMidNode,Cone_7,False
20,4509,Red 3,Jay,AutoMidNode,Cube_8,False
20,4509,Red 3,Jay,AutoMidNode,Cone_9,False
20,4509,Red 3,Jay,AutoLowNode,Cube_1,False
20,4509,Red 3,Jay,AutoLowNode,Cone_1,False
20,4509,Red 3,Jay,AutoLowNode,Cube_2,False
20,4509,Red 3,Jay,AutoLowNode,Cone_2,False
20,4509,Red 3,Jay,AutoLowNode,Cube_3,False
20,4509,Red 3,Jay,AutoLowNode,Cone_3,False
20,4509,Red 3,Jay,AutoLowNode,Cube_4,False
20,4509,Red 3,Jay,AutoLowNode,Cone_4,False
20,4509,Red 3,Jay,AutoLowNode,Cube_5,False
20,4509,Red 3,Jay,AutoLowNode,Cone_5,False
20,4509,Red 3,Jay,AutoLowNode,Cube_6,False
20,4509,Red 3,Jay,AutoLowNode,Cone_6,False
20,4509,Red 3,Jay,AutoLowNode,Cube_7,False
20,4509,Red 3,Jay,AutoLowNode,Cone_7,False
20,4509,Red 3,Jay,AutoLowNode,Cube_8,False
20,4509,Red 3,Jay,AutoLowNode,Cone_8,False
20,4509,Red 3,Jay,AutoLowNode,Cube_9,False
20,4509,Red 3,Jay,AutoLowNode,Cone_9,False
20,4509,Red 3,Jay,TeleopHighNode,Cone_1,True
20,4509,Red 3,Jay,TeleopHighNode,Cube_2,True
20,4509,Red 3,Jay,TeleopHighNode,Cone_3,True
20,4509,Red 3,Jay,TeleopHighNode,Cone_4,True
20,4509,Red 3,Jay,TeleopHighNode,Cube_5,False
20,4509,Red 3,Jay,TeleopHighNode,Cone_6,True
20,4509,Red 3,Jay,TeleopHighNode,Cone_7,False
20,4509,Red 3,Jay,TeleopHighNode,Cube_8,False
20,4509,Red 3,Jay,TeleopHighNode,Cone_9,False
20,4509,Red 3,Jay,TeleopMidNode,Cone_1,False
20,4509,Red 3,Jay,TeleopMidNode,Cube_2,False
20,4509,Red 3,Jay,TeleopMidNode,Cone_3,False
20,4509,Red 3,Jay,TeleopMidNode,Cone_4,False
20,4509,Red 3,Jay,TeleopMidNode,Cube_5,False
20,4509,Red 3,Jay,TeleopMidNode,Cone_6,False
20,4509,Red 3,Jay,TeleopMidNode,Cone_7,False
20,4509,Red 3,Jay,TeleopMidNode,Cube_8,False
20,4509,Red 3,Jay,TeleopMidNode,Cone_9,False
20,4509,Red 3,Jay,TeleopLowNode,Cube_1,False
20,4509,Red 3,Jay,TeleopLowNode,Cone_1,False
20,4509,Red 3,Jay,TeleopLowNode,Cube_2,False
20,4509,Red 3,Jay,TeleopLowNode,Cone_2,False
20,4509,Red 3,Jay,TeleopLowNode,Cube_3,False
20,4509,Red 3,Jay,TeleopLowNode,Cone_3,False
20,4509,Red 3,Jay,TeleopLowNode,Cube_4,False
20,4509,Red 3,Jay,TeleopLowNode,Cone_4,False
20,4509,Red 3,Jay,TeleopLowNode,Cube_5,False
20,4509,Red 3,Jay,TeleopLowNode,Cone_5,False
20,4509,Red 3,Jay,TeleopLowNode,Cube_6,False
20,4509,Red 3,Jay,TeleopLowNode,Cone_6,False
20,4509,Red 3,Jay,TeleopLowNode,Cube_7,False
20,4509,Red 3,Jay,TeleopLowNode,Cone_7,False
20,4509,Red 3,Jay,TeleopLowNode,Cube_8,False
20,4509,Red 3,Jay,TeleopLowNode,Cone_8,False
20,4509,Red 3,Jay,TeleopLowNode,Cube_9,False
20,4509,Red 3,Jay,TeleopLowNode,Cone_9,False
